51,0.1,18,72,83,parent,GAC
52,0.1,19,72,83,parent,GAC
53,0.1,20,72,83,parent,GAC
53,0.1,21,72,83,parent,GAC
54,0.1,22,72,83,parent,GAC
55,0.1,23,72,83,parent,GAC
55,0.1,24,72,83,parent,GAC
56,0.2,25,72,83,parent,GAC
57,0.2,26,72,83,parent,GAC
57,0.2,27,72,83,parent,GAC
58,0.3,28,72,83,parent,GAC
59,0.3,29,72,83,parent,GAC
59,0.3,30,72,83,parent,GAC
60,0.4,31,72,83,parent,GAC
61,0.5,32,72,83,parent,GAC
61,0.5,33,72,83,parent,GAC
62,1,34,72,83,parent,GAC
63,1,35,72,83,parent,GAC
63,1,36,72,83,parent,GAC
64,1,37,72,83,parent,GAC
65,1,38,72,83,parent,GAC
65,1,39,72,83,parent,GAC
66,1,40,72,83,parent,GAC
67,1,41,72,83,parent,GAC
67,1,42,72,83,parent,GAC
68,2,43,72,83,parent,GAC
69,2,44,72,83,parent,GAC
69,2,45,72,83,parent,GAC
70,2,46,72,83,parent,GAC
71,3,47,72,83,parent,GAC
71,3,48,72,83,parent,GAC
72,3,49,72,83,parent,GAC
73,4,50,72,83,parent,GAC
73,4,51,72,83,parent,GAC
74,4,52,72,83,parent,GAC
75,5,53,72,83,parent,GAC
75,5,54,72,83,parent,GAC
76,5,55,72,83,parent,GAC
77,6,56,72,83,parent,GAC
77,6,57,72,83,parent,GAC
78,7,58,72,83,parent,GAC
79,8,59,72,83,parent,GAC
79,8,60,72,83,parent,GAC
80,9,61,72,83,parent,GAC
81,10,62,72,83,parent,GAC
81,10,63,72,83,parent,GAC
82,12,64,72,83,parent,GAC
83,13,65,72,83,parent,GAC
83,13,66,72,83,parent,GAC
84,14,67,72,83,parent,GAC
85,16,68,72,83,parent,GAC
85,16,69,72,83,parent,GAC
86,18,70,72,83,parent,GAC
87,19,71,72,83,parent,GAC
87,19,72,72,83,parent,GAC
88,21,73,72,83,parent,GAC
89,23,74,72,83,parent,GAC
90,25,75,72,83,parent,GAC
90,25,76,72,83,parent,GAC
91,27,77,72,83,parent,GAC
92,30,78,72,83,parent,GAC
92,30,79,72,83,parent,GAC
93,32,80,72,83,parent,GAC
94,34,81,72,83,parent,GAC
94,34,82,72,83,parent,GAC
95,37,83,72,83,parent,GAC
96,39,84,72,83,parent,GAC
96,39,85,72,83,parent,GAC
97,42,86,72,83,parent,GAC
98,45,87,72,83,parent,GAC
98,45,88,72,83,parent,GAC
99,47,89,72,83,parent,GAC
100,50,90,72,83,parent,GAC
100,50,91,72,83,parent,GAC
101,53,92,72,83,parent,GAC
101,53,93,72,83,parent,GAC
102,55,94,72,83,parent,GAC
103,58,95,72,83,parent,GAC
103,58,96,72,83,parent,GAC
104,61,97,72,83,parent,GAC
104,61,98,72,83,parent,GAC
105,63,99,72,83,parent,GAC
106,66,100,72,83,parent,GAC
106,66,101,72,83,parent,GAC
107,68,102,72,83,parent,GAC
108,70,103,72,83,parent,GAC
108,70,104,72,83,parent,GAC
109,73,105,72,83,parent,GAC
109,73,106,72,83,parent,GAC
110,75,107,72,83,parent,GAC
111,77,108,72,83,parent,GAC
111,77,109,72,83,parent,GAC
112,79,110,72,83,parent,GAC
112,79,111,72,83,parent,GAC
113,81,112,72,83,parent,GAC
114,82,113,72,83,parent,GAC
114,82,114,72,83,parent,GAC
115,84,115,72,83,parent,GAC
116,86,116,72,83,parent,GAC
116,86,117,72,83,parent,GAC
117,87,118,72,83,parent,GAC
117,87,119,72,83,parent,GAC
118,88,120,72,83,parent,GAC
119,90,121,72,83,parent,GAC
119,90,122,72,83,parent,GAC
120,>90,123,72,83,parent,GAC
120,>90,124,72,83,parent,GAC
120,>90,125,72,83,parent,GAC
120,>90,126,72,83,parent,GAC
120,>90,127,72,83,parent,GAC
120,>90,128,72,83,parent,GAC
120,>90,129,72,83,parent,GAC
120,>90,130,72,83,parent,GAC
120,>90,131,72,83,parent,GAC
120,>90,132,72,83,parent,GAC
120,>90,133,72,83,parent,GAC
120,>90,134,72,83,parent,GAC
120,>90,135,72,83,parent,GAC
120,>90,136,72,83,parent,GAC
120,>90,137,72,83,parent,GAC
120,>90,138,72,83,parent,GAC
120,>90,139,72,83,parent,GAC
120,>90,140,72,83,parent,GAC
120,>90,141,72,83,parent,GAC
120,>90,142,72,83,parent,GAC
120,>90,143,72,83,parent,GAC
120,>90,144,72,83,parent,GAC
120,>90,145,72,83,parent,GAC
120,>90,146,72,83,parent,GAC
120,>90,147,72,83,parent,GAC
120,>90,148,72,83,parent,GAC
120,>90,149,72,83,parent,GAC
120,>90,150,72,83,parent,GAC
120,>90,151,72,83,parent,GAC
120,>90,152,72,83,parent,GAC
120,>90,153,72,83,parent,GAC
120,>90,154,72,83,parent,GAC
120,>90,155,72,83,parent,GAC
120,>90,156,72,83,parent,GAC
120,>90,157,72,83,parent,GAC
120,>90,158,72,83,parent,GAC
120,>90,159,72,83,parent,GAC
120,>90,160,72,83,parent,GAC
120,>90,161,72,83,parent,GAC
120,>90,162,72,83,parent,GAC
120,>90,163,72,83,parent,GAC
120,>90,164,72,83,parent,GAC
120,>90,165,72,83,parent,GAC
120,>90,166,72,83,parent,GAC
46,<0.1,11,84,95,parent,GAC
47,<0.1,12,84,95,parent,GAC
47,<0.1,13,84,95,parent,GAC
48,<0.1,14,84,95,parent,GAC
49,<0.1,15,84,95,parent,GAC
49,<0.1,16,84,95,parent,GAC
50,<0.1,17,84,95,parent,GAC
51,0.1,18,84,95,parent,GAC
51,0.1,19,84,95,parent,GAC
52,0.1,20,84,95,parent,GAC
53,0.1,21,84,95,parent,GAC
53,0.1,22,84,95,parent,GAC
54,0.1,23,84,95,parent,GAC
55,0.1,24,84,95,parent,GAC
55,0.1,25,84,95,parent,GAC
56,0.2,26,84,95,parent,GAC
57,0.2,27,84,95,parent,GAC
57,0.2,28,84,95,parent,GAC
58,0.3,29,84,95,parent,GAC
59,0.3,30,84,95,parent,GAC
59,0.3,31,84,95,parent,GAC
60,0.4,32,84,95,parent,GAC
61,0.5,33,84,95,parent,GAC
61,0.5,34,84,95,parent,GAC
62,1,35,84,95,parent,GAC
63,1,36,84,95,parent,GAC
63,1,37,84,95,parent,GAC
64,1,38,84,95,parent,GAC
65,1,39,84,95,parent,GAC
65,1,40,84,95,parent,GAC
66,1,41,84,95,parent,GAC
67,1,42,84,95,parent,GAC
67,1,43,84,95,parent,GAC
68,2,44,84,95,parent,GAC
69,2,45,84,95,parent,GAC
69,2,46,84,95,parent,GAC
70,2,47,84,95,parent,GAC
71,3,48,84,95,parent,GAC
71,3,49,84,95,parent,GAC
72,3,50,84,95,parent,GAC
73,4,51,84,95,parent,GAC
73,4,52,84,95,parent,GAC
74,4,53,84,95,parent,GAC
75,5,54,84,95,parent,GAC
75,5,55,84,95,parent,GAC
76,5,56,84,95,parent,GAC
77,6,57,84,95,parent,GAC
77,6,58,84,95,parent,GAC
78,7,59,84,95,parent,GAC
79,8,60,84,95,parent,GAC
79,8,61,84,95,parent,GAC
80,9,62,84,95,parent,GAC
81,10,63,84,95,parent,GAC
81,10,64,84,95,parent,GAC
82,12,65,84,95,parent,GAC
83,13,66,84,95,parent,GAC
83,13,67,84,95,parent,GAC
84,14,68,84,95,parent,GAC
85,16,69,84,95,parent,GAC
86,18,70,84,95,parent,GAC
86,18,71,84,95,parent,GAC
87,19,72,84,95,parent,GAC
88,21,73,84,95,parent,GAC
88,21,74,84,95,parent,GAC
89,23,75,84,95,parent,GAC
90,25,76,84,95,parent,GAC
90,25,77,84,95,parent,GAC
91,27,78,84,95,parent,GAC
92,30,79,84,95,parent,GAC
92,30,80,84,95,parent,GAC
93,32,81,84,95,parent,GAC
94,34,82,84,95,parent,GAC
94,34,83,84,95,parent,GAC
95,37,84,84,95,parent,GAC
96,39,85,84,95,parent,GAC
96,39,86,84,95,parent,GAC
97,42,87,84,95,parent,GAC
98,45,88,84,95,parent,GAC
98,45,89,84,95,parent,GAC
99,47,90,84,95,parent,GAC
100,50,91,84,95,parent,GAC
100,50,92,84,95,parent,GAC
101,53,93,84,95,parent,GAC
102,55,94,84,95,parent,GAC
102,55,95,84,95,parent,GAC
103,58,96,84,95,parent,GAC
104,61,97,84,95,parent,GAC
104,61,98,84,95,parent,GAC
105,63,99,84,95,parent,GAC
106,66,100,84,95,parent,GAC
106,66,101,84,95,parent,GAC
107,68,102,84,95,parent,GAC
108,70,103,84,95,parent,GAC
108,70,104,84,95,parent,GAC
109,73,105,84,95,parent,GAC
110,75,106,84,95,parent,GAC
111,77,107,84,95,parent,GAC
111,77,108,84,95,parent,GAC
112,79,109,84,95,parent,GAC
113,81,110,84,95,parent,GAC
113,81,111,84,95,parent,GAC
114,82,112,84,95,parent,GAC
115,84,113,84,95,parent,GAC
115,84,114,84,95,parent,GAC
116,86,115,84,95,parent,GAC
117,87,116,84,95,parent,GAC
117,87,117,84,95,parent,GAC
118,88,118,84,95,parent,GAC
119,90,119,84,95,parent,GAC
119,90,120,84,95,parent,GAC
120,>90,121,84,95,parent,GAC
120,>90,122,84,95,parent,GAC
120,>90,123,84,95,parent,GAC
120,>90,124,84,95,parent,GAC
120,>90,125,84,95,parent,GAC
120,>90,126,84,95,parent,GAC
120,>90,127,84,95,parent,GAC
120,>90,128,84,95,parent,GAC
120,>90,129,84,95,parent,GAC
120,>90,130,84,95,parent,GAC
120,>90,131,84,95,parent,GAC
120,>90,132,84,95,parent,GAC
120,>90,133,84,95,parent,GAC
120,>90,134,84,95,parent,GAC
120,>90,135,84,95,parent,GAC
120,>90,136,84,95,parent,GAC
120,>90,137,84,95,parent,GAC
120,>90,138,84,95,parent,GAC
120,>90,139,84,95,parent,GAC
120,>90,140,84,95,parent,GAC
120,>90,141,84,95,parent,GAC
120,>90,142,84,95,parent,GAC
120,>90,143,84,95,parent,GAC
120,>90,144,84,95,parent,GAC
120,>90,145,84,95,parent,GAC
120,>90,146,84,95,parent,GAC
120,>90,147,84,95,parent,GAC
120,>90,148,84,95,parent,GAC
120,>90,149,84,95,parent,GAC
120,>90,150,84,95,parent,GAC
46,<0.1,11,96,107,parent,GAC
47,<0.1,12,96,107,parent,GAC
47,<0.1,13,96,107,parent,GAC
48,<0.1,14,96,107,parent,GAC
49,<0.1,15,96,107,parent,GAC
49,<0.1,16,96,107,parent,GAC
50,<0.1,17,96,107,parent,GAC
51,0.1,18,96,107,parent,GAC
51,0.1,19,96,107,parent,GAC
52,0.1,20,96,107,parent,GAC
53,0.1,21,96,107,parent,GAC
53,0.1,22,96,107,parent,GAC
54,0.1,23,96,107,parent,GAC
55,0.1,24,96,107,parent,GAC
55,0.1,25,96,107,parent,GAC
56,0.2,26,96,107,parent,GAC
57,0.2,27,96,107,parent,GAC
57,0.2,28,96,107,parent,GAC
58,0.3,29,96,107,parent,GAC
59,0.3,30,96,107,parent,GAC
59,0.3,31,96,107,parent,GAC
60,0.4,32,96,107,parent,GAC
61,0.5,33,96,107,parent,GAC
61,0.5,34,96,107,parent,GAC
62,1,35,96,107,parent,GAC
63,1,36,96,107,parent,GAC
63,1,37,96,107,parent,GAC
64,1,38,96,107,parent,GAC
65,1,39,96,107,parent,GAC
65,1,40,96,107,parent,GAC
66,1,41,96,107,parent,GAC
67,1,42,96,107,parent,GAC
67,1,43,96,107,parent,GAC
68,2,44,96,107,parent,GAC
69,2,45,96,107,parent,GAC
69,2,46,96,107,parent,GAC
70,2,47,96,107,parent,GAC
71,3,48,96,107,parent,GAC
71,3,49,96,107,parent,GAC
72,3,50,96,107,parent,GAC
73,4,51,96,107,parent,GAC
73,4,52,96,107,parent,GAC
74,4,53,96,107,parent,GAC
75,5,54,96,107,parent,GAC
75,5,55,96,107,parent,GAC
76,5,56,96,107,parent,GAC
77,6,57,96,107,parent,GAC
77,6,58,96,107,parent,GAC
78,7,59,96,107,parent,GAC
79,8,60,96,107,parent,GAC
79,8,61,96,107,parent,GAC
80,9,62,96,107,parent,GAC
81,10,63,96,107,parent,GAC
81,10,64,96,107,parent,GAC
82,12,65,96,107,parent,GAC
83,13,66,96,107,parent,GAC
83,13,67,96,107,parent,GAC
84,14,68,96,107,parent,GAC
85,16,69,96,107,parent,GAC
85,16,70,96,107,parent,GAC
86,18,71,96,107,parent,GAC
87,19,72,96,107,parent,GAC
87,19,73,96,107,parent,GAC
88,21,74,96,107,parent,GAC
89,23,75,96,107,parent,GAC
89,23,76,96,107,parent,GAC
90,25,77,96,107,parent,GAC
91,27,78,96,107,parent,GAC
91,27,79,96,107,parent,GAC
92,30,80,96,107,parent,GAC
93,32,81,96,107,parent,GAC
93,32,82,96,107,parent,GAC
94,34,83,96,107,parent,GAC
95,37,84,96,107,parent,GAC
95,37,85,96,107,parent,GAC
96,39,86,96,107,parent,GAC
97,42,87,96,107,parent,GAC
97,42,88,96,107,parent,GAC
98,45,89,96,107,parent,GAC
99,47,90,96,107,parent,GAC
99,47,91,96,107,parent,GAC
100,50,92,96,107,parent,GAC
101,53,93,96,107,parent,GAC
101,53,94,96,107,parent,GAC
102,55,95,96,107,parent,GAC
103,58,96,96,107,parent,GAC
104,61,9,96,107,parent,GAC
104,61,98,96,107,parent,GAC
105,63,99,96,107,parent,GAC
106,66,100,96,107,parent,GAC
106,66,101,96,107,parent,GAC
107,68,102,96,107,parent,GAC
108,70,103,96,107,parent,GAC
109,73,104,96,107,parent,GAC
109,73,105,96,107,parent,GAC
110,75,106,96,107,parent,GAC
111,77,107,96,107,parent,GAC
112,79,108,96,107,parent,GAC
112,79,109,96,107,parent,GAC
113,81,110,96,107,parent,GAC
114,82,111,96,107,parent,GAC
114,82,112,96,107,parent,GAC
115,84,113,96,107,parent,GAC
116,86,114,96,107,parent,GAC
117,87,115,96,107,parent,GAC
117,87,116,96,107,parent,GAC
118,88,117,96,107,parent,GAC
119,90,118,96,107,parent,GAC
120,>90,119,96,107,parent,GAC
120,>90,120,96,107,parent,GAC
120,>90,121,96,107,parent,GAC
120,>90,122,96,107,parent,GAC
120,>90,123,96,107,parent,GAC
120,>90,124,96,107,parent,GAC
120,>90,125,96,107,parent,GAC
120,>90,126,96,107,parent,GAC
120,>90,127,96,107,parent,GAC
120,>90,128,96,107,parent,GAC
120,>90,129,96,107,parent,GAC
120,>90,130,96,107,parent,GAC
120,>90,131,96,107,parent,GAC
120,>90,132,96,107,parent,GAC
120,>90,133,96,107,parent,GAC
120,>90,134,96,107,parent,GAC
120,>90,135,96,107,parent,GAC
120,>90,136,96,107,parent,GAC
120,>90,137,96,107,parent,GAC
120,>90,138,96,107,parent,GAC
120,>90,139,96,107,parent,GAC
120,>90,140,96,107,parent,GAC
120,>90,141,96,107,parent,GAC
120,>90,142,96,107,parent,GAC
120,>90,143,96,107,parent,GAC
120,>90,144,96,107,parent,GAC
120,>90,145,96,107,parent,GAC
46,<0.1,11,108,119,parent,GAC
47,<0.1,12,108,119,parent,GAC
47,<0.1,13,108,119,parent,GAC
48,<0.1,14,108,119,parent,GAC
49,<0.1,15,108,119,parent,GAC
49,<0.1,16,108,119,parent,GAC
50,<0.1,17,108,119,parent,GAC
51,0.1,18,108,119,parent,GAC
51,0.1,19,108,119,parent,GAC
52,0.1,20,108,119,parent,GAC
53,0.1,21,108,119,parent,GAC
53,0.1,22,108,119,parent,GAC
54,0.1,23,108,119,parent,GAC
55,0.1,24,108,119,parent,GAC
55,0.1,25,108,119,parent,GAC
56,0.2,26,108,119,parent,GAC
57,0.2,27,108,119,parent,GAC
57,0.2,28,108,119,parent,GAC
58,0.3,29,108,119,parent,GAC
59,0.3,30,108,119,parent,GAC
59,0.3,31,108,119,parent,GAC
60,0.4,32,108,119,parent,GAC
61,0.5,33,108,119,parent,GAC
61,0.5,34,108,119,parent,GAC
62,1,35,108,119,parent,GAC
63,1,36,108,119,parent,GAC
63,1,37,108,119,parent,GAC
64,1,38,108,119,parent,GAC
65,1,39,108,119,parent,GAC
65,1,40,108,119,parent,GAC
66,1,41,108,119,parent,GAC
67,1,42,108,119,parent,GAC
67,1,43,108,119,parent,GAC
68,2,44,108,119,parent,GAC
69,2,45,108,119,parent,GAC
69,2,46,108,119,parent,GAC
70,2,47,108,119,parent,GAC
71,3,48,108,119,parent,GAC
71,3,49,108,119,parent,GAC
72,3,50,108,119,parent,GAC
73,4,51,108,119,parent,GAC
73,4,52,108,119,parent,GAC
74,4,53,108,119,parent,GAC
75,5,54,108,119,parent,GAC
75,5,55,108,119,parent,GAC
76,5,56,108,119,parent,GAC
77,6,57,108,119,parent,GAC
77,6,58,108,119,parent,GAC
78,7,59,108,119,parent,GAC
79,8,60,108,119,parent,GAC
79,8,61,108,119,parent,GAC
80,9,62,108,119,parent,GAC
80,9,63,108,119,parent,GAC
81,10,64,108,119,parent,GAC
82,12,65,108,119,parent,GAC
82,12,66,108,119,parent,GAC
83,13,67,108,119,parent,GAC
84,14,68,108,119,parent,GAC
84,14,69,108,119,parent,GAC
85,16,70,108,119,parent,GAC
86,18,71,108,119,parent,GAC
86,18,72,108,119,parent,GAC
87,19,73,108,119,parent,GAC
88,21,74,108,119,parent,GAC
88,21,75,108,119,parent,GAC
89,23,76,108,119,parent,GAC
90,25,77,108,119,parent,GAC
90,25,78,108,119,parent,GAC
91,27,79,108,119,parent,GAC
92,30,80,108,119,parent,GAC
92,30,81,108,119,parent,GAC
93,32,82,108,119,parent,GAC
94,34,83,108,119,parent,GAC
94,34,84,108,119,parent,GAC
95,37,85,108,119,parent,GAC
96,39,86,108,119,parent,GAC
96,39,87,108,119,parent,GAC
97,42,88,108,119,parent,GAC
98,45,89,108,119,parent,GAC
98,45,90,108,119,parent,GAC
99,47,91,108,119,parent,GAC
100,50,92,108,119,parent,GAC
100,50,93,108,119,parent,GAC
101,53,94,108,119,parent,GAC
102,55,95,108,119,parent,GAC
103,58,96,108,119,parent,GAC
103,58,97,108,119,parent,GAC
104,61,98,108,119,parent,GAC
105,63,99,108,119,parent,GAC
106,66,100,108,119,parent,GAC
107,68,101,108,119,parent,GAC
107,68,102,108,119,parent,GAC
108,70,103,108,119,parent,GAC
109,73,104,108,119,parent,GAC
110,75,105,108,119,parent,GAC
110,75,106,108,119,parent,GAC
111,77,107,108,119,parent,GAC
112,79,108,108,119,parent,GAC
113,81,109,108,119,parent,GAC
113,81,110,108,119,parent,GAC
114,82,111,108,119,parent,GAC
115,84,112,108,119,parent,GAC
116,86,113,108,119,parent,GAC
117,87,114,108,119,parent,GAC
117,87,115,108,119,parent,GAC
118,88,116,108,119,parent,GAC
119,90,117,108,119,parent,GAC
120,>90,118,108,119,parent,GAC
120,>90,119,108,119,parent,GAC
120,>90,120,108,119,parent,GAC
120,>90,121,108,119,parent,GAC
120,>90,122,108,119,parent,GAC
120,>90,123,108,119,parent,GAC
120,>90,124,108,119,parent,GAC
120,>90,125,108,119,parent,GAC
120,>90,126,108,119,parent,GAC
120,>90,127,108,119,parent,GAC
120,>90,128,108,119,parent,GAC
120,>90,129,108,119,parent,GAC
120,>90,130,108,119,parent,GAC
120,>90,131,108,119,parent,GAC
120,>90,132,108,119,parent,GAC
120,>90,133,108,119,parent,GAC
120,>90,134,108,119,parent,GAC
120,>90,135,108,119,parent,GAC
120,>90,136,108,119,parent,GAC
120,>90,137,108,119,parent,GAC
120,>90,138,108,119,parent,GAC
120,>90,139,108,119,parent,GAC
120,>90,140,108,119,parent,GAC
120,>90,141,108,119,parent,GAC
120,>90,142,108,119,parent,GAC
120,>90,143,108,119,parent,GAC
120,>90,144,108,119,parent,GAC
120,>90,145,108,119,parent,GAC
120,>90,146,108,119,parent,GAC
120,>90,147,108,119,parent,GAC
120,>90,148,108,119,parent,GAC
120,>90,149,108,119,parent,GAC
120,>90,150,108,119,parent,GAC
120,>90,151,108,119,parent,GAC
120,>90,152,108,119,parent,GAC
120,>90,153,108,119,parent,GAC
120,>90,154,108,119,parent,GAC
120,>90,155,108,119,parent,GAC
120,>90,156,108,119,parent,GAC
120,>90,157,108,119,parent,GAC
120,>90,158,108,119,parent,GAC
120,>90,159,108,119,parent,GAC
120,>90,160,108,119,parent,GAC
120,>90,161,108,119,parent,GAC
120,>90,162,108,119,parent,GAC
120,>90,163,108,119,parent,GAC
120,>90,164,108,119,parent,GAC
120,>90,165,108,119,parent,GAC
120,>90,166,108,119,parent,GAC
120,>90,167,108,119,parent,GAC
120,>90,168,108,119,parent,GAC
120,>90,169,108,119,parent,GAC
120,>90,170,108,119,parent,GAC
120,>90,171,108,119,parent,GAC
120,>90,172,108,119,parent,GAC
46,<0.1,10,120,131,parent,GAC
47,<0.1,11,120,131,parent,GAC
47,<0.1,12,120,131,parent,GAC
48,<0.1,13,120,131,parent,GAC
49,<0.1,14,120,131,parent,GAC
49,<0.1,15,120,131,parent,GAC
50,<0.1,16,120,131,parent,GAC
50,<0.1,17,120,131,parent,GAC
51,0.1,18,120,131,parent,GAC
52,0.1,19,120,131,parent,GAC
52,0.1,20,120,131,parent,GAC
53,0.1,21,120,131,parent,GAC
54,0.1,22,120,131,parent,GAC
54,0.1,23,120,131,parent,GAC
55,0.1,24,120,131,parent,GAC
56,0.2,25,120,131,parent,GAC
56,0.2,26,120,131,parent,GAC
57,0.2,27,120,131,parent,GAC
58,0.3,28,120,131,parent,GAC
58,0.3,29,120,131,parent,GAC
59,0.3,30,120,131,parent,GAC
60,0.4,31,120,131,parent,GAC
60,0.4,32,120,131,parent,GAC
61,0.5,33,120,131,parent,GAC
62,1,34,120,131,parent,GAC
62,1,35,120,131,parent,GAC
63,1,36,120,131,parent,GAC
64,1,37,120,131,parent,GAC
64,1,38,120,131,parent,GAC
65,1,39,120,131,parent,GAC
65,1,40,120,131,parent,GAC
66,1,41,120,131,parent,GAC
67,1,42,120,131,parent,GAC
67,1,43,120,131,parent,GAC
68,2,44,120,131,parent,GAC
69,2,45,120,131,parent,GAC
69,2,46,120,131,parent,GAC
70,2,47,120,131,parent,GAC
71,3,48,120,131,parent,GAC
71,3,49,120,131,parent,GAC
72,3,50,120,131,parent,GAC
73,4,51,120,131,parent,GAC
73,4,52,120,131,parent,GAC
74,4,53,120,131,parent,GAC
75,5,54,120,131,parent,GAC
75,5,55,120,131,parent,GAC
76,5,56,120,131,parent,GAC
77,6,57,120,131,parent,GAC
77,6,58,120,131,parent,GAC
78,7,59,120,131,parent,GAC
79,8,60,120,131,parent,GAC
79,8,61,120,131,parent,GAC
80,9,62,120,131,parent,GAC
80,9,63,120,131,parent,GAC
